tweet,label
"@chicagofishing And burger kings beyond beef isn’t beef. Here they can call veggies and chemicals beef,, tofu can be called mayo etc. We literally have no clue what we are actually buying",1
SO BEYOND craving this beautiful burger! #beyondburger 😍🤯 https://t.co/fHxwEMyyWZ,0
"McDonald's U.K Partners Beyond Meat To Launch Vegan Burger, Reports Insider .  I can't WAIT. https://t.co/lJUV2HnbkY",0
"@viktorobert @flcnhvy @SpaceX It's not bad in Europe, there is certainly much worse and more expensive.
I avoid the place as much as possible though, but might give them a go when they start selling Beyond's burgers.",1
Ordered Beyond burgers and onion rings from Royalty Eats and am now extremely excited about dinner. https://t.co/qGIY0KooQ0,0
"THIS IS IMPORTANT:

Sauteé some Beyond Meat (the brick or the burger patties, not the weirdly seasoned crumbles) and season it with chili powder, and then mix it with boxed of macaroni and cheese, and a can of mushroom soup, and bake it with some breadcrumbs on top. https://t.co/QWHQDijWmt",0
Sometimes the craving wins. Vegan spring rolls &amp; Beyond Burger 🌱 https://t.co/PE20VBGI1L,0
Beyond meat is now ten dollars. That’s beyond my wealth so guess no more burgers for me.,0
@carrekido Muy bien ahora prueba la beyond burger. Te recomiendo la del Goiko,0
"Beyond Meat burgers are soooo good!! 😭😭😭😭

I’m bouta cry lmaoo!! 🤣",0
"Good day to all!Have you heard or tried @BeyondMeat 's Beyond Burger?Visit our website to find out why this vegan burger is still our favorite.Thank you and happy reading!😊
Link to blog post: https://t.co/ciY3UdoCDk #bemeatless #vegan #plantbased
 #govegan #veganism #Vegetarian https://t.co/EUQNVppVq1",0
"@just_jenkins McSally burger flip

For a limited time, visit a #McSallysRestaurant near you, home of flip-floppin' burgers &amp; disingenuous fries! 🍔🍟

Hurry - these deals won't last beyond 2020! Visit a #McSallysRestaurant today! https://t.co/DfDzAybCfx",1
2do día de dieta y mi jefa me trae una hamburguesa de beyond burger 😭,0
"Enjoying a lovely balanced lunch consisting of a beyond burger, broccoli, and an IPA. Chat later xoxo",0
"•Brident Dental &amp; Orthodontics
•PL$
•Tobacco N Beyond
•Burger King
#OfficialElectricLight #1EL #EL⚡️ https://t.co/LkeaC03bKI",0
remember when the beyond meat burger first came out....... i'd give anything to re-experience,1
@8_IsFate this reminds me of when i tried a beyond meat burger it was so similar to actual meat that i couldn’t even eat it,0
"Pues la Beyond burger esta muy buena la verdad, lástima del precio, no soy un vegano burgués :/",0
"The Beyond Veg Burger: Oktoberfest Edition. Now available, Prost!
#supportlocal #oktobra2020 https://t.co/TnEfjzCbi7",0
@memoirsofazula Eat a beyond or impossible burger and call it a day trust me,0
@bigpapablu @PaulKieramax Agreed. I dropped meat for a medical reason no other. I like exploring different flavours now and frankly can't stand beyond meat and shit like that. If I wanted a burger I would have one. Damn the consequences. I just can't be fucked for the consequences for me,1
@hellslime69 I am at the point where beyond/impossible meat tastes better to me than most burgers.,0
"@ByYourLogic factory farming is beyond disgusting, I'd much rather we had a lot more small family farms even if the price of burgers ~shot up~ by 50 cents or whatever",1
"@Maionegg We have these now instead of pork sausages! Also, Beyond Meat burgers - omg they're nicer than meat ones, bit pricey but worth it. I've only seen them in Tesco though.",0
@__KISH Get you some beyond burgers. They helped my cravings,0
I got a burger from my fav place bc they have the beyond and when I got there a police SUV was running and they were just sitting inside eating. Like y’all can’t wait for the car to cool off? Wasting gas and energy tbh,0
"@veg_dad Happy to have you in the vegan family! If you're in EU there are a lot of German products to raplace everything you might need, you can find them online! Also, beyond meat burgers are just out of this world, they're so good",0
My Beyond Meat burger 🍔 lunch $bynd https://t.co/zYSZJHyrt9,0
"@mcdonaldcwmbran whats the point in your uber eats? Yet again the meal is wrong, no chicken burger, dry quarter pounder that was supposed to be a big mac. Its getting beyond with it now",1
"Used up the last of my beyond meat, whipped up what may be the best burger that I've ever made, and, at the risk of sounding pretentiousb one of the best burgers I've ever had. Considering it was vegan meaty and cheddar and Grey Poupon on a brioche bun, I'm very proud. 😋 #food https://t.co/GOoZiILXIC",0
"The Beyond Burger is included in Nielsen's 25 breakthrough innovations list.

https://t.co/YFg4WKhdPx
@FoodDive
#insightsnow #plantbased #plantprotein #meatalternatives",0
I want a beyond meat burger.,0
"Beyond excited to have these burgers back in stock! 😉 the #beyondburger is back with it comes the #beyondsausage and #beyondbeef

Come in today! https://t.co/ouSpkJyRHY",0
"Pro tip.

Slice your beyond patties into 2 and you’ll end up with regular sized burgers and 2 extra patties.",1
@imranzomg Can you give us your opinions on beef substitutes like the impossible or beyond burger?,0
"Hearing Piper, Citing Vegan Food UK, Says McDonald's May Launch Burger In UK Using Beyond Meat Patties; Unconfirmed $BYND",0
"@CactusRedsOgden that being said ive made chili, goulash, and spaghetti and meatballs with beyond burger instead of regular burger, and every now and then the school does spaghetti with beyond sausage. beyond meat is the best replacer for beef imo. morning star chicken is also one of my favorites",0
@CactusRedsOgden so my campus is super limited which is why my lunch wasnt good today lol. but beyond products are some of my favs. two places on campus always have beyond burgers but i tend to save them for dinner. i love making my regular dishes with beyond meat instead they are my favs,0
"Meatsplainer: How new plant-based burgers compare to beef
If you want to skip meat, a new era of options is here.
🖊📸 ASSOCIATED PRESS/AP
Beyond Meat and Impossible Foods are among the companies racing to tap into the massive U.S. market... Read more at https://t.co/lKAgYfkMHR https://t.co/wp11elX478",0
"@paidmarian I'm anti black bean burger, pro beyond meat",0
@youngpaypal It’s a Beyond Burger isn’t it...,0
"Beyond burger with spinach, cheese, balsamic, and mayo on a pretzel bun 🤤🤤I love being vegan https://t.co/hgYpkR7lwW",0
@hxnein Don’t you have the beyond burger there,0
"Popular beyond/impossible style #vegan cheese burger made at home. Inspired by @Saucestache, served on a #homemade burger bun with a side of baked then fried red potatoes wedges
#veganism #plantbasedfood #crultyfree  #whatveganseat #burgers https://t.co/trLRW7i16H",0
"*MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER  $MCD

$BYND",0
"I'll add for social events too, I'm not too fussed about eating a Beyond Burger or whatever else is on the menu - I'm not dogmatic. But when I do I'm always thinking about what I'm next going to cook to make up for it 🥴😄",1
"McDonald's ( $MCD ) could start selling Beyond Burger ( $BYND ) in the UK, according the Piper Sandler",0
"$BYND

🚀🚀🚀

MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER https://t.co/jxyyuDyUSq",0
"MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER
$BYND

$MCD",0
MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER,0
*MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER $BYND,0
MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER,0
*MCDONALD'S MAY START SELLING BEYOND BURGER IN UK: PIPER SANDLER $BYND,0
downtown chatt smells like a beyond burger right now so do whatever you want with that information,0
"@luluGooby Beyond meat j'ai goûté le burger et les saucisses. Alors les saucisses c'est pas mal mais ça se rapproche pas du tout de la viande. Par contre le steak c'est bluffant, y a même le petit jus de viande. C'est limite destabilisant en fait.",0
@RGJR70 @zegmaar_LydeLa Beyond burger. Valt bij de meeste vleeseters in de smaak.,0
Being able to get Beyond Meat burgers in Tesco has improved the quality of my life.,0
@luluGooby Ah ! J'ai testé que le beyond meat en burger moi,0
"It’s crazy to see majority of the cafes using Oatly Alt-milk! Looking at what beyond meat did with plant based vegan burger, Oatly can be a huge IPO.
Beyond meat partnered with Macdonald’s UK for vegan burger. Btw it does taste well https://t.co/YXpJmJSJXr",0
"@Mungo_5 @wordsfromevan @tom_usher_ If you haven't been converted to veggie burgers like Beyond Meat and Naked Glory, you need to. Better than any meat burger I have ever had.",0
"@_ngxxx i would truly die for the pad thai from madame k's in melb. also the simply grill'd with beyond meat patty, or the original burger with beyond meat patty from lord of the fries",0
"Terry McGinnis (Batman Beyond), Figment/Dreamfinder (Journey into Imagination), the Teenage Mutant Ninja Turtles, Oswald the Lucky Rabbit, the Belcher Family (Bob’s Burgers)...just to name a few.

Also I’m super available please hire me.
#prewga #wgastaffingboost #screenwriting https://t.co/0u5Krfe6XF",0
Beyond Meat Soon Coming to McDonald’s in the UK According to Inside Sources https://t.co/p3frDCVVD9  Our question to you is.... Why wait ? We've got a blinder of a burger already ! courtesy of @MeatlessFarm mince and our secret recipe.,0
"@Forgot2sleep Making black bean burgers is dirt cheap. Plus you can buy in bulk.

Sure beyond burgers are expensive, as is everything at whole foods, I don't get them either but they aren't the only option. Gardin bags are like 3-4 bucks.

My grocery budget went down after being vegan.",1
@DaMage2404 I haven't had a Beyond Burger yet because they can't be sold in the UK because of the magic soy haem goo. Does it make a difference?,1
"@fireh9lly Yeah we can get beyond burgers in Melbourne and they’re like $15 (£7ish) for two frozen burgers. They’re literally half the price if ordered from a takeaway place with all the toppings on. I miss the own brand veggie options in the UK, as well as the 70p soy milk.",1
"@MaryLouWhoo83 I've had those, they are pretty good!  If you have a chance to try the beyond burgers def do, omg soooo delicious.  Aww, I'm sorry to hear that. I hope it gets better soon 💛💛💛",0
meat eaters always so concerned about the health of vegans but not their own health when they’re shovelling piles of meat in their mouths. but i eat ONE beyond burger and suddenly i’m not seeing the point in veganism and always eating processed shite,1
@wahhhpeterson Beyond burgers and brats! They've been my favorite so far. Also definitely try Herbivorous Butcher. I love their shit.,0
"Fuck a Beyond burger, I want vegan cheese that doesn’t taste like cashews and ass",1
@zullnero What are Beyond Burgers?,0
@YogaGirlMich Impossible Burgers are great but we're just that little bit more partial to Beyond Burgers ourselves. Which is better? (Both are soooo tasty) Impossible or Beyond??,0
Nothing worse than getting all the way home to find out they put that nasty ass SLAVE cheese y’all be eating on my burger this is beyond me tbh I cannnnaaaht,1
"Hey @McDonalds you guys need a Bizkit Dad meal 💯 it would be a Beyond/Impossible burger with fries and a diet coke and then after you order it you'd have to say ""who won't me?"" and then the cashier would have to say ""one hundred emoji"" it would take off fr 💯",1
"@basementvegan @DavidTheNonBot It was about the size of a postage stamp..(don't like fish..LoL).  Well...that's off my list...yayyy!!  Tomorrow's menu is Beyond burgers on the grill.  I'm slipping, aren't I?  😁",0
"RT @SaladStopPH: Introducing our NEW warm topping, the Beyond Meat ™ Vegan Burger Patty!

Who said going green = sacrificing your proteins?

*Available in all Metro Manila stores, except Megamall

 #saladstopph #eatwideawake #healthyeats #vegan #pla… https://t.co/rn71VQkDcd",0
